SEXO;IDADE;DIA_MES;DIA_SEMANA;HORA_RETIRADA;TEMPO_TOTAL;ENDERECO_RETIRADA;LATITUDE;LONGITUDE
0;40;9;7;11;42;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;27;9;7;15;42;CLN 406;-15.766622;-47.8801483
1;22;9;7;17;42;SHS, QD. 06;-15.7926277;-47.8957922
0;36;10;1;9;42;SQS 305;-15.8085221;-47.899365
1;53;10;1;9;42;SQS 305;-15.8085221;-47.899365
0;49;10;1;10;42;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;58;10;1;11;42;EQS 104/304;-15.8071039;-47.8971485
0;40;10;1;11;42;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;51;10;1;11;42;CLN 403;-15.7797898;-47.8782012
0;33;10;1;12;42;CLN 403;-15.7797898;-47.8782012
0;34;10;1;13;42;SHS, QD. 06;-15.7926277;-47.8957922
0;51;10;1;18;42;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;31;10;1;20;42;SQS 305;-15.8085221;-47.899365
0;22;11;2;19;42;CLN 406;-15.766622;-47.8801483
1;28;12;3;9;42;SRTVS;-15.7974902;-47.8963643
1;20;12;3;12;42;SS, EQ 2/3;-15.8105561;-47.9909422
1;21;12;3;13;42;CLN 204;-15.7766872;-47.8793288
1;23;12;3;15;42;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;41;12;3;17;42;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;35;12;3;18;42;SHS, QD. 06;-15.7926277;-47.8957922
0;61;13;4;11;42;EMI BL G;-15.7629208;-47.8876142
0;29;13;4;14;42;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
0;26;13;4;15;42;EQS 102 / 103;-15.8046388;-47.8929846
0;24;13;4;21;42;CLN 406;-15.766622;-47.8801483
1;26;14;5;9;42;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;20;14;5;16;42;SCN, QD. 02;-15.7972492;-47.8987101
1;23;14;5;17;42;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
1;45;14;5;19;42;SBS, QD. 3/4;-15.8026711;-47.8838398
0;26;14;5;19;42;SQS 305;-15.8085221;-47.899365
1;29;15;6;10;42;EQS 102 / 103;-15.8046388;-47.8929846
0;37;15;6;11;42;SHS, QD. 06;-15.7926277;-47.8957922
0;25;15;6;13;42;SRTVS;-15.7974902;-47.8963643
0;24;15;6;13;42;SRTVS;-15.7974902;-47.8963643
1;26;15;6;16;42;SCN, QD. 02;-15.7972492;-47.8987101
1;22;15;6;18;42;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;37;16;7;8;42;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;32;16;7;9;42;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;44;16;7;11;42;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;46;16;7;12;42;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;28;16;7;15;42;SHS, QD. 06;-15.7926277;-47.8957922
0;46;16;7;18;42;EQN 104/105;-15.7741697;-47.8838873
1;37;16;7;18;42;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;33;17;1;8;42;SHS, QD. 06;-15.7926277;-47.8957922
0;33;17;1;8;42;SHS, QD. 06;-15.7926277;-47.8957922
0;51;17;1;12;42;CLN 204;-15.7766872;-47.8793288
1;27;17;1;14;42;SHS, QD. 06;-15.7926277;-47.8957922
1;22;17;1;15;42;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;44;17;1;17;42;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;37;17;1;20;42;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;25;17;1;20;42;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;21;17;1;21;42;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;24;17;1;22;42;CLN 403;-15.7797898;-47.8782012
1;20;18;2;12;42;SS, EQ 2/3;-15.8105561;-47.9909422
0;28;18;2;14;42;EQS 102 / 103;-15.8046388;-47.8929846
1;22;18;2;14;42;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;18;2;17;42;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;23;19;3;11;42;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;23;19;3;14;42;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;23;19;3;14;42;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;35;19;3;16;42;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;29;20;4;11;42;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;41;20;4;19;42;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;37;21;5;8;42;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;23;21;5;8;42;EMI BL K;-15.7968694;-47.8754027
0;23;21;5;16;42;Estcionmento do CNMP, próximo  SFS Qudr 2;-15.8046215;-47.8700714
1;50;21;5;17;42;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;33;21;5;18;42;SQN 205;-15.7722474;-47.8804341
1;38;22;6;11;42;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;38;22;6;12;42;EMI BL G;-15.7629208;-47.8876142
1;26;22;6;12;42;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;21;22;6;13;42;CLN 204;-15.7766872;-47.8793288
0;36;22;6;14;42;SS, EQ 2/3;-15.8105561;-47.9909422
1;32;24;1;10;42;CLN 204;-15.7766872;-47.8793288
1;25;24;1;14;42;SHS, QD. 06;-15.7926277;-47.8957922
0;26;24;1;14;42;SHS, QD. 06;-15.7926277;-47.8957922
1;27;24;1;16;42;EQN 104/105;-15.7741697;-47.8838873
0;28;25;2;12;42;SQS 305;-15.8085221;-47.899365
1;32;25;2;14;42;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;47;26;3;6;42;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;27;26;3;8;42;SHS, QD. 06;-15.7926277;-47.8957922
1;34;26;3;8;42;SHS, QD. 06;-15.7926277;-47.8957922
1;32;26;3;8;42;CLN 403;-15.7797898;-47.8782012
1;21;26;3;10;42;SCS - QD 01;-15.7993464;-47.8866213
1;30;26;3;15;42;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;26;3;16;42;CLN 406;-15.766622;-47.8801483
0;26;26;3;19;42;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;36;26;3;20;42;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;33;26;3;21;42;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;27;27;4;13;42;EQS 104/304;-15.8071039;-47.8971485
1;20;27;4;16;42;EQN 104/105;-15.7741697;-47.8838873
1;24;27;4;17;42;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;57;27;4;18;42;EQN 104/105;-15.7741697;-47.8838873
1;22;28;5;18;42;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
1;29;1;6;10;41;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;48;1;6;14;41;SBS, QD. 3/4;-15.8026711;-47.8838398
1;23;1;6;15;41;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
1;26;1;6;18;41;SCS - QD 01;-15.7993464;-47.8866213
0;47;1;6;19;41;CLN 204;-15.7766872;-47.8793288
0;28;1;6;19;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;25;1;6;20;41;SHS, QD. 06;-15.7926277;-47.8957922
0;4;1;6;22;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;27;2;7;8;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;25;2;7;10;41;EQS 104/304;-15.8071039;-47.8971485
1;64;2;7;16;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;20;2;7;16;41;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
1;32;2;7;17;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;35;2;7;17;41;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;23;2;7;21;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;55;3;1;9;41;CLN 406;-15.766622;-47.8801483
1;29;3;1;10;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;22;3;1;11;41;SHS, QD. 06;-15.7926277;-47.8957922
1;26;3;1;12;41;EQS 102 / 103;-15.8046388;-47.8929846
1;28;3;1;17;41;EQN 104/105;-15.7741697;-47.8838873
0;22;3;1;18;41;EQS 102 / 103;-15.8046388;-47.8929846
0;37;3;1;18;41;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;32;3;1;19;41;SHS, QD. 06;-15.7926277;-47.8957922
1;32;3;1;20;41;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;32;3;1;20;41;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;38;3;1;20;41;SHS, QD. 06;-15.7926277;-47.8957922
0;45;4;2;11;41;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
0;45;4;2;11;41;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
0;41;5;3;6;41;CLN 403;-15.7797898;-47.8782012
1;23;5;3;13;41;SHS, QD. 06;-15.7926277;-47.8957922
0;40;5;3;13;41;EMI BL G;-15.7629208;-47.8876142
1;26;5;3;14;41;CLN 204;-15.7766872;-47.8793288
0;19;5;3;17;41;SQS 305;-15.8085221;-47.899365
1;34;5;3;20;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;37;5;3;21;41;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;19;6;4;9;41;SRTVS;-15.7974902;-47.8963643
0;21;6;4;15;41;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;29;6;4;19;41;CLN 406;-15.766622;-47.8801483
1;20;7;5;9;41;SS, EQ 2/3;-15.8105561;-47.9909422
1;19;7;5;13;41;SBS, QD. 3/4;-15.8026711;-47.8838398
0;29;7;5;14;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;20;7;5;16;41;SRTVS;-15.7974902;-47.8963643
1;40;7;5;19;41;SCS - QD 01;-15.7993464;-47.8866213
1;40;7;5;19;41;SCS - QD 01;-15.7993464;-47.8866213
1;23;7;5;20;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;24;8;6;8;41;EMI BL K;-15.7968694;-47.8754027
1;28;8;6;12;41;SQN 205;-15.7722474;-47.8804341
0;38;8;6;13;41;SHS, QD. 06;-15.7926277;-47.8957922
0;38;8;6;13;41;SHS, QD. 06;-15.7926277;-47.8957922
0;28;8;6;18;41;SQS 305;-15.8085221;-47.899365
1;40;8;6;19;41;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;27;9;7;14;41;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;48;9;7;15;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;4;9;7;18;41;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;40;9;7;18;41;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;44;10;1;10;41;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;33;10;1;12;41;CLN 403;-15.7797898;-47.8782012
1;36;10;1;13;41;SHS, QD. 06;-15.7926277;-47.8957922
1;24;10;1;18;41;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;24;10;1;20;41;SHS, QD. 06;-15.7926277;-47.8957922
0;26;11;2;7;41;EQS 102 / 103;-15.8046388;-47.8929846
0;49;11;2;8;41;SHS, QD. 06;-15.7926277;-47.8957922
1;40;11;2;11;41;CLN 403;-15.7797898;-47.8782012
0;42;11;2;13;41;EMI BL G;-15.7629208;-47.8876142
1;64;11;2;14;41;SHS, QD. 06;-15.7926277;-47.8957922
1;43;11;2;16;41;SHS, QD. 06;-15.7926277;-47.8957922
1;23;11;2;19;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;44;11;2;20;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;32;12;3;8;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;43;12;3;9;41;CLN 204;-15.7766872;-47.8793288
1;33;12;3;13;41;EMI BL G;-15.7629208;-47.8876142
0;22;12;3;15;41;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;55;12;3;20;41;SQN 205;-15.7722474;-47.8804341
1;22;12;3;20;41;SQN 205;-15.7722474;-47.8804341
1;25;12;3;21;41;SCN, QD. 02;-15.7972492;-47.8987101
0;21;13;4;10;41;SHS, QD. 06;-15.7926277;-47.8957922
1;21;13;4;10;41;SHS, QD. 06;-15.7926277;-47.8957922
1;28;13;4;10;41;SHS, QD. 06;-15.7926277;-47.8957922
0;52;13;4;11;41;SRTVS;-15.7974902;-47.8963643
0;25;13;4;17;41;EQS 102 / 103;-15.8046388;-47.8929846
0;21;13;4;19;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;4;13;4;22;41;SQS 305;-15.8085221;-47.899365
1;27;14;5;12;41;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;25;14;5;17;41;CLN 204;-15.7766872;-47.8793288
1;22;14;5;18;41;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
0;30;14;5;18;41;SHS, QD. 06;-15.7926277;-47.8957922
1;42;15;6;10;41;SHS, QD. 06;-15.7926277;-47.8957922
1;24;15;6;14;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;15;6;19;41;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;25;15;6;20;41;SQS 305;-15.8085221;-47.899365
1;25;16;7;10;41;EQS 102 / 103;-15.8046388;-47.8929846
1;39;16;7;12;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;37;16;7;17;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;38;16;7;18;41;SBS, QD. 3/4;-15.8026711;-47.8838398
1;63;17;1;7;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;20;18;2;14;41;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;21;18;2;22;41;SQN 205;-15.7722474;-47.8804341
1;38;19;3;7;41;SQS 305;-15.8085221;-47.899365
1;32;19;3;10;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;20;19;3;12;41;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;40;19;3;13;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;37;19;3;18;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;38;19;3;18;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;20;20;4;12;41;SS, EQ 2/3;-15.8105561;-47.9909422
1;63;20;4;12;41;EMI BL G;-15.7629208;-47.8876142
1;26;20;4;17;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;20;4;18;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;39;20;4;18;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;40;20;4;19;41;CLN 403;-15.7797898;-47.8782012
1;28;20;4;19;41;SCS, QD. 03;-15.7972752;-47.892144
1;24;20;4;21;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;31;21;5;12;41;SS, EQ 2/3;-15.8105561;-47.9909422
1;37;21;5;21;41;CLN 204;-15.7766872;-47.8793288
1;39;22;6;6;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;46;22;6;13;41;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;37;22;6;13;41;CLN 204;-15.7766872;-47.8793288
0;26;22;6;16;41;CLN 406;-15.766622;-47.8801483
1;40;22;6;17;41;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;24;22;6;17;41;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;22;23;7;18;41;SHS, QD. 06;-15.7926277;-47.8957922
0;26;23;7;20;41;SHS, QD. 06;-15.7926277;-47.8957922
1;40;24;1;6;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;36;24;1;8;41;SRTVS;-15.7974902;-47.8963643
1;20;24;1;10;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;45;24;1;11;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;22;24;1;13;41;EQN 104/105;-15.7741697;-47.8838873
1;24;24;1;15;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;31;24;1;19;41;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;20;24;1;19;41;EQN 104/105;-15.7741697;-47.8838873
0;24;25;2;14;41;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
0;36;25;2;18;41;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;39;26;3;6;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;38;26;3;7;41;SQS 305;-15.8085221;-47.899365
0;37;26;3;8;41;SQN 205;-15.7722474;-47.8804341
1;24;26;3;10;41;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;38;26;3;10;41;EMI BL G;-15.7629208;-47.8876142
0;42;26;3;16;41;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;25;26;3;18;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;26;26;3;19;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;26;26;3;20;41;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;42;27;4;16;41;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;21;27;4;17;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;22;27;4;18;41;EQN 104/105;-15.7741697;-47.8838873
1;18;27;4;18;41;SHS, QD. 06;-15.7926277;-47.8957922
0;26;28;5;7;41;SQS 305;-15.8085221;-47.899365
1;25;28;5;13;41;SCS - QD 01;-15.7993464;-47.8866213
0;24;28;5;17;41;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;59;1;6;10;40;SHS, QD. 06;-15.7926277;-47.8957922
0;59;1;6;10;40;SHS, QD. 06;-15.7926277;-47.8957922
1;33;1;6;10;40;SQS 305;-15.8085221;-47.899365
1;37;1;6;13;40;CLN 204;-15.7766872;-47.8793288
1;49;1;6;17;40;SBS, QD. 3/4;-15.8026711;-47.8838398
1;22;1;6;21;40;CLN 204;-15.7766872;-47.8793288
1;36;1;6;21;40;CLN 204;-15.7766872;-47.8793288
0;49;1;6;21;40;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;75;2;7;9;40;EMI BL G;-15.7629208;-47.8876142
0;31;2;7;11;40;SHS, QD. 06;-15.7926277;-47.8957922
1;27;2;7;14;40;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;44;2;7;14;40;SQS 305;-15.8085221;-47.899365
1;20;2;7;16;40;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
1;16;2;7;17;40;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
0;59;2;7;18;40;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;20;2;7;18;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;25;2;7;20;40;SHS, QD. 06;-15.7926277;-47.8957922
1;25;3;1;11;40;SHS, QD. 06;-15.7926277;-47.8957922
0;35;3;1;17;40;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
1;36;3;1;17;40;SHS, QD. 06;-15.7926277;-47.8957922
1;22;3;1;17;40;SHS, QD. 06;-15.7926277;-47.8957922
1;37;3;1;18;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;3;1;21;40;EQS 104/304;-15.8071039;-47.8971485
1;27;3;1;21;40;SHS, QD. 06;-15.7926277;-47.8957922
0;41;4;2;6;40;CLN 403;-15.7797898;-47.8782012
1;19;4;2;7;40;SHS, QD. 06;-15.7926277;-47.8957922
1;24;4;2;13;40;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;38;5;3;10;40;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;20;5;3;12;40;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;20;5;3;19;40;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;28;6;4;8;40;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
0;43;6;4;17;40;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;31;6;4;19;40;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
1;30;6;4;20;40;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;45;7;5;13;40;EMI BL K;-15.7968694;-47.8754027
1;27;7;5;13;40;EMI BL K;-15.7968694;-47.8754027
1;37;7;5;15;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;7;5;16;40;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;31;8;6;10;40;EQN 104/105;-15.7741697;-47.8838873
0;37;8;6;10;40;CLN 406;-15.766622;-47.8801483
0;30;8;6;12;40;SCS, QD. 03;-15.7972752;-47.892144
1;23;8;6;13;40;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;7;8;6;15;40;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
0;4;9;7;9;40;CLN 406;-15.766622;-47.8801483
1;61;9;7;11;40;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;23;9;7;15;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;22;9;7;15;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;20;10;1;6;40;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;38;10;1;10;40;SRTVS;-15.7974902;-47.8963643
1;54;10;1;11;40;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;38;10;1;12;40;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;40;10;1;13;40;SRTVS;-15.7974902;-47.8963643
1;27;10;1;15;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;40;10;1;18;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;40;10;1;20;40;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;62;11;2;10;40;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;25;11;2;14;40;SHS, QD. 06;-15.7926277;-47.8957922
1;32;11;2;15;40;CLN 403;-15.7797898;-47.8782012
1;45;11;2;18;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;55;12;3;7;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;41;12;3;7;40;CLN 403;-15.7797898;-47.8782012
0;28;12;3;12;40;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;37;12;3;13;40;CLN 204;-15.7766872;-47.8793288
1;30;12;3;16;40;SBS, QD. 3/4;-15.8026711;-47.8838398
0;19;12;3;18;40;SQS 305;-15.8085221;-47.899365
1;26;12;3;19;40;CLN 406;-15.766622;-47.8801483
1;25;12;3;19;40;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;45;13;4;6;40;SHS, QD. 06;-15.7926277;-47.8957922
1;22;13;4;8;40;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;62;13;4;9;40;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;26;13;4;17;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;13;4;18;40;SS, EQ 2/3;-15.8105561;-47.9909422
1;21;13;4;19;40;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;30;13;4;21;40;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;26;13;4;22;40;SQS 305;-15.8085221;-47.899365
1;39;14;5;6;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;14;5;10;40;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
1;29;14;5;17;40;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;33;14;5;18;40;SHS, QD. 06;-15.7926277;-47.8957922
0;32;14;5;18;40;CLN 406;-15.766622;-47.8801483
1;17;14;5;21;40;SRTVS;-15.7974902;-47.8963643
1;20;15;6;11;40;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
0;26;15;6;13;40;CLN 406;-15.766622;-47.8801483
1;27;15;6;18;40;EQS 102 / 103;-15.8046388;-47.8929846
0;27;15;6;19;40;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;41;16;7;10;40;CLN 403;-15.7797898;-47.8782012
1;32;16;7;13;40;SHS, QD. 06;-15.7926277;-47.8957922
